,team,season,player_name,salary
2664,DET,2022,Saddiq Bey,2824320.0
2665,DET,2022,Trayvon Palmer,53176.0
2666,DET,2023,Alec Burks,10012800.0
2667,DET,2023,Bojan Bogdanović,19550000.0
2668,DET,2023,Cade Cunningham,10552800.0
2669,DET,2023,Cory Joseph,5155500.0
2670,DET,2023,DeAndre Jordan,7827907.0
2671,DET,2023,Dewayne Dedmon,2748674.0
2672,DET,2023,Eugene Omoruyi,269445.0
2673,DET,2023,Hamidou Diallo,5200000.0
2674,DET,2023,Isaiah Livers,1563518.0
2675,DET,2023,Isaiah Stewart,3433320.0
2676,DET,2023,Jaden Ivey,7252200.0
2677,DET,2023,Jalen Duren,4124280.0
2678,DET,2023,James Wiseman,9603360.0
2679,DET,2023,Kemba Walker,9165471.0
2680,DET,2023,Killian Hayes,5837760.0
2681,DET,2023,Marvin Bagley,12500000.0
2682,DET,2023,Nerlens Noel,9240000.0
2683,DET,2023,R.J. Hampton,485403.0
2684,DET,2023,Rodney McGruder,1836090.0
2685,DET,2023,Stanley Umude,58493.0
2686,GSW,2006,Aaron Miles,155614.0
2687,GSW,2006,Adonal Foyle,7312500.0
2688,GSW,2006,Andris Biedrins,1857360.0
2689,GSW,2006,Baron Davis,13700000.0
2690,GSW,2006,Calbert Cheaney,1760000.0
2691,GSW,2006,Chris Taft,423762.0
2692,GSW,2006,Derek Fisher,5393300.0
2693,GSW,2006,Ike Diogu,1988160.0
2694,GSW,2006,Jason Richardson,8888888.0
2695,GSW,2006,Mickael Pietrus,1910520.0
2696,GSW,2006,Mike Dunleavy,4506261.0
2697,GSW,2006,Monta Ellis,448762.0
2698,GSW,2006,Troy Murphy,7365079.0
2699,GSW,2006,Zarko Cabarkapa,1404360.0
2700,GSW,2007,Adonal Foyle,8125000.0
2701,GSW,2007,Al Harrington,7625000.0
2702,GSW,2007,Andre Owens,676800.0
2703,GSW,2007,Andris Biedrins,1986960.0
2704,GSW,2007,Anthony Roberson,267111.0
2705,GSW,2007,Baron Davis,15070000.0
2706,GSW,2007,Chris Taft,664209.0
2707,GSW,2007,Dajuan Wagner,771331.0
2708,GSW,2007,Devin Brown,500000.0
2709,GSW,2007,Jason Richardson,9999999.0
2710,GSW,2007,Josh Powell,744551.0
2711,GSW,2007,Kelenna Azubuike,251657.0
2712,GSW,2007,Matt Barnes,771331.0
2713,GSW,2007,Mickael Pietrus,2535260.0
2714,GSW,2007,Monta Ellis,664209.0
2715,GSW,2007,Patrick O'Bryant,2061720.0
2716,GSW,2007,Renaldo Major,20133.0
2717,GSW,2007,Sarunas Jasikevicius,4000000.0
2718,GSW,2007,Stephen Jackson,6120000.0
2719,GSW,2007,Zarko Cabarkapa,2157097.0
2720,GSW,2008,Adonal Foyle,8937500.0
2721,GSW,2008,Al Harrington,8425625.0
2722,GSW,2008,Andris Biedrins,2636696.0
2723,GSW,2008,Austin Croshere,1219590.0
2724,GSW,2008,Baron Davis,16440000.0
2725,GSW,2008,Brandan Wright,2323080.0
2726,GSW,2008,C.J. Watson,125479.0
2727,GSW,2008,Chris Webber,602173.0
2728,GSW,2008,Didier Ilunga-Mbenga,249478.0
2729,GSW,2008,Kelenna Azubuike,687456.0
2730,GSW,2008,Kosta Perovic,1800000.0
2731,GSW,2008,Marco Belinelli,1345800.0
2732,GSW,2008,Matt Barnes,3000000.0
2733,GSW,2008,Mickael Pietrus,3470770.0
2734,GSW,2008,Monta Ellis,770610.0
2735,GSW,2008,Patrick O'Bryant,2216400.0
2736,GSW,2008,Stephane Lasme,48056.0
2737,GSW,2008,Stephen Jackson,6630000.0
2738,GSW,2008,Troy Hudson,1219590.0
2739,GSW,2009,Adonal Foyle,6800000.0
2740,GSW,2009,Andris Biedrins,9000000.0
2741,GSW,2009,Anthony Morrow,442114.0
2742,GSW,2009,Anthony Randolph,1709280.0
2743,GSW,2009,Brandan Wright,2497320.0
2744,GSW,2009,C.J. Watson,711517.0
2745,GSW,2009,Corey Maggette,8275862.0
2746,GSW,2009,DeMarcus Nelson,182047.0
2747,GSW,2009,Jamal Crawford,8640000.0
2748,GSW,2009,Jermareo Davidson,422725.0
2749,GSW,2009,Kelenna Azubuike,2900000.0
2750,GSW,2009,Marco Belinelli,1446720.0
2751,GSW,2009,Marcus Williams,1262520.0
2752,GSW,2009,Monta Ellis,11000000.0
2753,GSW,2009,Rob Kurz,429111.0
2754,GSW,2009,Ronny Turiaf,4500000.0
2755,GSW,2009,Stephen Jackson,7140000.0
2756,GSW,2010,Andris Biedrins,9000000.0
2757,GSW,2010,Anthony Morrow,736420.0
2758,GSW,2010,Anthony Randolph,1837560.0
2759,GSW,2010,Anthony Tolliver,359546.0
2760,GSW,2010,Brandan Wright,2671440.0
2761,GSW,2010,C.J. Watson,1000497.0
2762,GSW,2010,Cartier Martin,86638.0
2763,GSW,2010,Chris Hunter,632455.0
2764,GSW,2010,Coby Karl,43319.0
2765,GSW,2010,Corey Maggette,8937931.0
2766,GSW,2010,Devean George,1600000.0
2767,GSW,2010,Kelenna Azubuike,3132000.0
2768,GSW,2010,Mikki Moore,537952.0
2769,GSW,2010,Monta Ellis,11000000.0
2770,GSW,2010,Raja Bell,5250000.0
2771,GSW,2010,Ronny Turiaf,4140000.0
2772,GSW,2010,Speedy Claxton,5209454.0
2773,GSW,2010,Stephen Curry,2710560.0
2774,GSW,2010,Vladimir Radmanovic,6466600.0
2775,GSW,2011,Acie Law,656030.0
2776,GSW,2011,Andris Biedrins,9000000.0
2777,GSW,2011,Charlie Bell,4447792.0
2778,GSW,2011,David Lee,10800000.0
2779,GSW,2011,Dorell Wright,3500000.0
2780,GSW,2011,Ekpe Udoh,3065040.0
2781,GSW,2011,Jeff Adrien,342666.0
2782,GSW,2011,Jeremy Lin,473604.0
2783,GSW,2011,Louis Amundson,2225000.0
2784,GSW,2011,Monta Ellis,11000000.0
2785,GSW,2011,Reggie Williams,762195.0
2786,GSW,2011,Rodney Carney,377116.0
2787,GSW,2011,Stephen Curry,2913840.0
2788,GSW,2011,Troy Murphy,11968253.0
2789,GSW,2011,Vladimir Radmanovic,6883800.0
2790,GSW,2012,Andris Biedrins,9000000.0
2791,GSW,2012,Brandon Rush,2956658.0
2792,GSW,2012,Charles Jenkins,473604.0
2793,GSW,2012,Charlie Bell,4099920.0
2794,GSW,2012,Chris Wright,473604.0
2795,GSW,2012,David Lee,11610000.0
2796,GSW,2012,Dominic McGuire,915852.0
2797,GSW,2012,Dorell Wright,3823000.0
2798,GSW,2012,Earl Barron,185588.0
2799,GSW,2012,Ekpe Udoh,3294960.0
2800,GSW,2012,Ishmael Smith,116768.0
2801,GSW,2012,Jeremy Tyler,650000.0
2802,GSW,2012,Klay Thompson,2126520.0
2803,GSW,2012,Kwame Brown,6750000.0
2804,GSW,2012,Monta Ellis,11000000.0
2805,GSW,2012,Nate Robinson,983307.0
2806,GSW,2012,Stephen Curry,3117120.0
2807,GSW,2013,Andrew Bogut,13000000.0
2808,GSW,2013,Andris Biedrins,9000000.0
2809,GSW,2013,Brandon Rush,4000000.0
2810,GSW,2013,Carl Landry,4000000.0
2811,GSW,2013,David Lee,12744000.0
2812,GSW,2013,Draymond Green,850000.0
2813,GSW,2013,Festus Ezeli,1020960.0
2814,GSW,2013,Harrison Barnes,2798040.0
2815,GSW,2013,Jarrett Jack,5400000.0
2816,GSW,2013,Kent Bazemore,473604.0
2817,GSW,2013,Klay Thompson,2286000.0
2818,GSW,2013,Richard Jefferson,10164000.0
2819,GSW,2013,Stephen Curry,3958742.0
2820,GSW,2014,Andre Iguodala,12868632.0
2821,GSW,2014,Andrew Bogut,14000000.0
2822,GSW,2014,David Lee,13878000.0
2823,GSW,2014,Draymond Green,875500.0
2824,GSW,2014,Festus Ezeli,1066920.0
2825,GSW,2014,Harrison Barnes,2923920.0
2826,GSW,2014,Jermaine O'Neal,2000000.0
2827,GSW,2014,Kent Bazemore,788872.0
2828,GSW,2014,Klay Thompson,2317920.0
2829,GSW,2014,Marreese Speights,3500000.0
2830,GSW,2014,Nemanja Nedovic,1056720.0
2831,GSW,2014,Stephen Curry,9887642.0
2832,GSW,2014,Toney Douglas,1600000.0
2833,GSW,2015,Aaron Craft,35000.0
2834,GSW,2015,Andre Iguodala,12289544.0
2835,GSW,2015,Andrew Bogut,12972973.0
2836,GSW,2015,Brandon Rush,1145685.0
2837,GSW,2015,David Lee,15012000.0
2838,GSW,2015,Draymond Green,915243.0
2839,GSW,2015,Festus Ezeli,1112880.0
2840,GSW,2015,Harrison Barnes,3049920.0
2841,GSW,2015,James Michael McAdoo,167122.0
2842,GSW,2015,Justin Holiday,816482.0
2843,GSW,2015,Klay Thompson,3075880.0
2844,GSW,2015,Leandro Barbosa,1448490.0
2845,GSW,2015,Marreese Speights,3657500.0
2846,GSW,2015,Mitchell Watt,35000.0
2847,GSW,2015,Nemanja Nedovic,1104240.0
2848,GSW,2015,Ognjen Kuzmic,816482.0
2849,GSW,2015,Sean Kilpatrick,35000.0
2850,GSW,2015,Shaun Livingston,5305000.0
2851,GSW,2015,Stephen Curry,10629213.0
2852,GSW,2016,Anderson Varejao,458575.0
2853,GSW,2016,Andre Iguodala,11710456.0
2854,GSW,2016,Andrew Bogut,12000000.0
2855,GSW,2016,Brandon Rush,1270964.0
2856,GSW,2016,Draymond Green,14300000.0
2857,GSW,2016,Festus Ezeli,2008748.0
2858,GSW,2016,Harrison Barnes,3873398.0
2859,GSW,2016,Ian Clark,947276.0
2860,GSW,2016,James Michael McAdoo,845059.0
2861,GSW,2016,Jason Thompson,6431250.0
2862,GSW,2016,Kevon Looney,1131960.0
2863,GSW,2016,Klay Thompson,15500000.0
2864,GSW,2016,Leandro Barbosa,2500000.0
2865,GSW,2016,Marreese Speights,3815000.0
2866,GSW,2016,Shaun Livingston,5543725.0
2867,GSW,2016,Stephen Curry,11370786.0
2868,GSW,2017,Anderson Varejao,1551659.0
2869,GSW,2017,Andre Iguodala,11131368.0
2870,GSW,2017,Briante Weber,102898.0
2871,GSW,2017,Cameron Jones,50000.0
2872,GSW,2017,Damian Jones,1171560.0
2873,GSW,2017,David West,1551659.0
2874,GSW,2017,Draymond Green,15330435.0
2875,GSW,2017,Elgin Cook,50000.0
2876,GSW,2017,Elliot Williams,250000.0
2877,GSW,2017,Ian Clark,1015696.0
2878,GSW,2017,JaVale McGee,1403611.0
2879,GSW,2017,James Michael McAdoo,980431.0
2880,GSW,2017,Jason Thompson,945126.0
2881,GSW,2017,Kevin Durant,26540100.0
2882,GSW,2017,Kevon Looney,1182840.0
2883,GSW,2017,Klay Thompson,16663575.0
2884,GSW,2017,Matt Barnes,383351.0
2885,GSW,2017,Patrick McCaw,543471.0
2886,GSW,2017,Phil Pressey,35000.0
2887,GSW,2017,Scott Wood,50000.0
2888,GSW,2017,Shaun Livingston,5782450.0
2889,GSW,2017,Stephen Curry,12112359.0
2890,GSW,2017,Zaza Pachulia,2898000.0
2891,GSW,2018,Andre Iguodala,14814815.0
2892,GSW,2018,Damian Jones,1312611.0
2893,GSW,2018,David West,1471382.0
2894,GSW,2018,Draymond Green,16400000.0
2895,GSW,2018,JaVale McGee,1471382.0
2896,GSW,2018,Jason Thompson,945126.0
2897,GSW,2018,Jordan Bell,815615.0
2898,GSW,2018,Kevin Durant,25000000.0
2899,GSW,2018,Kevon Looney,1471382.0
2900,GSW,2018,Klay Thompson,17826150.0
2901,GSW,2018,Nick Young,5192000.0
2902,GSW,2018,Omri Casspi,1471382.0
2903,GSW,2018,Patrick McCaw,1312611.0
2904,GSW,2018,Quinn Cook,14832.0
2905,GSW,2018,Shaun Livingston,7692308.0
2906,GSW,2018,Stephen Curry,34682550.0
2907,GSW,2018,Zaza Pachulia,3477600.0
2908,GSW,2019,Alfonzo McKinnie,1349383.0
2909,GSW,2019,Andre Iguodala,16000000.0
2910,GSW,2019,Andrew Bogut,486892.0
2911,GSW,2019,Damian Jones,1544951.0
2912,GSW,2019,DeMarcus Cousins,5337000.0
2913,GSW,2019,Draymond Green,17469565.0
2914,GSW,2019,Jacob Evans,1644240.0
2915,GSW,2019,Jason Thompson,945126.0
2916,GSW,2019,Jonas Jerebko,2165481.0
2917,GSW,2019,Jordan Bell,1378242.0
2918,GSW,2019,Kevin Durant,30000000.0
2919,GSW,2019,Kevon Looney,1567007.0
2920,GSW,2019,Klay Thompson,18988725.0
2921,GSW,2019,Quinn Cook,1544951.0
2922,GSW,2019,Shaun Livingston,8307692.0
2923,GSW,2019,Stephen Curry,37457154.0
2924,GSW,2020,Alen Smailagić,898310.0
2925,GSW,2020,Andrew Wiggins,27504630.0
2926,GSW,2020,Chasson Randle,91557.0
2927,GSW,2020,Damion Lee,842327.0
2928,GSW,2020,Dragan Bender,189702.0
2929,GSW,2020,Draymond Green,18539130.0
2930,GSW,2020,Eric Paschall,898310.0
2931,GSW,2020,Jeremy Pargo,91557.0
2932,GSW,2020,Jordan Poole,1964760.0
2933,GSW,2020,Juan Toscano-Anderson,350189.0
2934,GSW,2020,Kevon Looney,4464286.0
2935,GSW,2020,Klay Thompson,32742000.0
2936,GSW,2020,Ky Bowman,350189.0
2937,GSW,2020,Marquese Chriss,1413272.0
2938,GSW,2020,Mychal Mulder,238534.0
2939,GSW,2020,Shaun Livingston,666667.0
2940,GSW,2020,Stephen Curry,40231758.0
2941,GSW,2020,Zach Norvell,50752.0
2942,GSW,2021,Alen Smailagić,1517981.0
2943,GSW,2021,Andrew Wiggins,29542010.0
2944,GSW,2021,Damion Lee,1762796.0
2945,GSW,2021,Draymond Green,22246956.0
2946,GSW,2021,Eric Paschall,1517981.0
2947,GSW,2021,Gary Payton,233894.0
2948,GSW,2021,James Wiseman,8730240.0
2949,GSW,2021,Jordan Poole,2063280.0
2950,GSW,2021,Juan Toscano-Anderson,358295.0
2951,GSW,2021,Kelly Oubre,14375000.0
2952,GSW,2021,Kent Bazemore,1620564.0
2953,GSW,2021,Kevon Looney,4821429.0
2954,GSW,2021,Klay Thompson,35361360.0
2955,GSW,2021,Mychal Mulder,1517981.0
2956,GSW,2021,Shaun Livingston,666667.0
2957,GSW,2021,Stephen Curry,43006362.0
2958,GSW,2022,Andre Iguodala,2641691.0
2959,GSW,2022,Andrew Wiggins,31579390.0
2960,GSW,2022,Damion Lee,1910860.0
2961,GSW,2022,Draymond Green,24026712.0
2962,GSW,2022,Gary Payton,1939350.0
2963,GSW,2022,James Wiseman,9166800.0
2964,GSW,2022,Jonathan Kuminga,5466360.0
2965,GSW,2022,Jordan Poole,2161440.0
2966,GSW,2022,Juan Toscano-Anderson,1701593.0
2967,GSW,2022,Kevon Looney,5178572.0
2968,GSW,2022,Klay Thompson,37980720.0
2969,GSW,2022,Moses Moody,3562080.0
2970,GSW,2022,Nemanja Bjelica,2089448.0
2971,GSW,2022,Otto Porter,2389641.0
2972,GSW,2022,Quinndary Weatherspoon,95930.0
2973,GSW,2022,Shaun Livingston,666667.0
2974,GSW,2022,Stephen Curry,45780966.0
2975,GSW,2023,Andre Iguodala,1836090.0
2976,GSW,2023,Andrew Wiggins,33616770.0
2977,GSW,2023,Anthony Lamb,253254.0
2978,GSW,2023,Donte DiVincenzo,4500000.0
2979,GSW,2023,Draymond Green,25806468.0
2980,GSW,2023,Gary Payton,8300000.0
2981,GSW,2023,JaMychal Green,1836090.0
2982,GSW,2023,Jonathan Kuminga,5739840.0
2983,GSW,2023,Jordan Poole,3901399.0
2984,GSW,2023,Kevon Looney,8000000.0
2985,GSW,2023,Klay Thompson,40600080.0
2986,GSW,2023,Lester Quinones,58493.0
2987,GSW,2023,Moses Moody,3740160.0
2988,GSW,2023,Patrick Baldwin,2226000.0
2989,GSW,2023,Ryan Rollins,1017781.0
2990,GSW,2023,Stephen Curry,48070014.0
2991,HOU,2006,Bob Sura,3520000.0
2992,HOU,2006,Charlie Ward,1870000.0
2993,HOU,2006,Clarence Weatherspoon,6353200.0
2994,HOU,2006,David Wesley,5070000.0
2995,HOU,2006,Derek Anderson,1670000.0
2996,HOU,2006,Dikembe Mutombo,2000000.0
2997,HOU,2006,Dion Glover,163085.0
2998,HOU,2006,John Lucas,34041.0
2999,HOU,2006,Jon Barry,1800000.0
3000,HOU,2006,Josh Davis,17546.0
3001,HOU,2006,Juwan Howard,5900400.0
3002,HOU,2006,Lonny Baxter,745248.0
3003,HOU,2006,Luther Head,975600.0
3004,HOU,2006,Moochie Norris,4200000.0
3005,HOU,2006,Rafer Alston,3850000.0
3006,HOU,2006,Ryan Bowen,900498.0
3007,HOU,2006,Stephen Graham,48630.0
3008,HOU,2006,Stromile Swift,5000000.0
3009,HOU,2006,Tracy McGrady,15694250.0
3010,HOU,2006,Vin Baker,3850000.0
3011,HOU,2006,Yao Ming,5594906.0
3012,HOU,2007,Bob Sura,3840000.0
3013,HOU,2007,Bonzi Wells,2115000.0
3014,HOU,2007,Casey Jacobsen,31250.0
3015,HOU,2007,Chuck Hayes,664209.0
3016,HOU,2007,Dikembe Mutombo,2210000.0
3017,HOU,2007,Jake Tsakalidis,2900000.0
3018,HOU,2007,John Lucas,700000.0
3019,HOU,2007,Juwan Howard,6392100.0
3020,HOU,2007,Kelenna Azubuike,50000.0
3021,HOU,2007,Kirk Snyder,1537440.0
3022,HOU,2007,Luther Head,1048800.0
3023,HOU,2007,Rafer Alston,4200000.0
3024,HOU,2007,Ryan Bowen,998967.0
3025,HOU,2007,Shane Battier,5393300.0
3026,HOU,2007,Steve Novak,600000.0
3027,HOU,2007,Tracy McGrady,16901500.0
3028,HOU,2007,Vassilis Spanoulis,1800000.0
3029,HOU,2007,Yao Ming,12455000.0
3030,HOU,2008,Aaron Brooks,972720.0
3031,HOU,2008,Bob Sura,3840000.0
3032,HOU,2008,Bobby Jackson,5670000.0
3033,HOU,2008,Carl Landry,427163.0
3034,HOU,2008,Chuck Hayes,1750000.0
3035,HOU,2008,Dikembe Mutombo,1219590.0
3036,HOU,2008,Gerald Green,1440960.0
3037,HOU,2008,Jackie Butler,2350000.0
3038,HOU,2008,Justin Reed,1436500.0
3039,HOU,2008,Luis Scola,2910000.0
3040,HOU,2008,Luther Head,1122000.0
3041,HOU,2008,Rafer Alston,4550000.0
3042,HOU,2008,Shane Battier,5883600.0
3043,HOU,2008,Steve Francis,2430000.0
3044,HOU,2008,Steve Novak,687456.0
3045,HOU,2008,Tracy McGrady,19014187.0
3046,HOU,2008,Yao Ming,13762775.0
3047,HOU,2009,Aaron Brooks,1045560.0
3048,HOU,2009,Brent Barry,1910000.0
3049,HOU,2009,Brian Cook,3500000.0
3050,HOU,2009,Carl Landry,3000000.0
3051,HOU,2009,Chuck Hayes,1768000.0
3052,HOU,2009,Dikembe Mutombo,794491.0
3053,HOU,2009,Jackie Butler,2552000.0
3054,HOU,2009,Joey Dorsey,816500.0
3055,HOU,2009,Justin Reed,1573000.0
3056,HOU,2009,Kyle Lowry,1163520.0
3057,HOU,2009,Luis Scola,3100667.0
3058,HOU,2009,Luther Head,1962378.0
3059,HOU,2009,Metta World Peace,7400000.0
3060,HOU,2009,Shane Battier,6448900.0
3061,HOU,2009,Tracy McGrady,20370437.0
3062,HOU,2009,Von Wafer,826269.0
3063,HOU,2009,Yao Ming,15070550.0
3064,HOU,2010,Aaron Brooks,1118520.0
3065,HOU,2010,Brent Barry,2062800.0
3066,HOU,2010,Brian Cook,3500000.0
3067,HOU,2010,Chase Budinger,457588.0
3068,HOU,2010,Chuck Hayes,2111750.0
3069,HOU,2010,David Andersen,2300000.0
3070,HOU,2010,Hilton Armstrong,2801198.0
3071,HOU,2010,Jared Jeffries,6466600.0
3072,HOU,2010,Jermaine Taylor,725000.0
3073,HOU,2010,Jordan Hill,2483280.0
3074,HOU,2010,Kevin Martin,10180170.0
3075,HOU,2010,Kyle Lowry,2034997.0
3076,HOU,2010,Luis Scola,3375600.0
3077,HOU,2010,Mike Harris,64978.0
3078,HOU,2010,Pops Mensah-Bonsu,87406.0
3079,HOU,2010,Shane Battier,6864200.0
3080,HOU,2010,Trevor Ariza,5854000.0
3081,HOU,2010,Will Conroy,48559.0
3082,HOU,2010,Yao Ming,16378325.0
3083,HOU,2011,Brad Miller,4400000.0
3084,HOU,2011,Chase Budinger,780871.0
3085,HOU,2011,Chuck Hayes,1972500.0
3086,HOU,2011,Courtney Lee,1409040.0
3087,HOU,2011,DeMarre Carroll,1085400.0
3088,HOU,2011,Goran Dragic,1972000.0
3089,HOU,2011,Hasheem Thabeet,4793280.0
3090,HOU,2011,Jared Jeffries,6883800.0
3091,HOU,2011,Jordan Hill,2669520.0
3092,HOU,2011,Kevin Martin,11100005.0
3093,HOU,2011,Kyle Lowry,5750000.0
3094,HOU,2011,Luis Scola,7775378.0
3095,HOU,2011,Patrick Patterson,1823280.0
3096,HOU,2011,Terrence Williams,2214480.0
3097,HOU,2011,Yao Ming,17686100.0
3098,HOU,2012,Chandler Parsons,850000.0
3099,HOU,2012,Chase Budinger,854389.0
3100,HOU,2012,Courtney Lee,2225093.0
3101,HOU,2012,Goran Dragic,2108000.0
3102,HOU,2012,Greg Smith,301733.0
3103,HOU,2012,Hasheem Thabeet,5127720.0
3104,HOU,2012,Jeff Adrien,270427.0
3105,HOU,2012,Jonny Flynn,3414720.0
3106,HOU,2012,Jordan Hill,2855760.0
3107,HOU,2012,Kevin Martin,11519840.0
3108,HOU,2012,Kyle Lowry,5750000.0
3109,HOU,2012,Luis Scola,8591793.0
3110,HOU,2012,Marcus Morris,1823280.0
3111,HOU,2012,Patrick Patterson,1959960.0
3112,HOU,2012,Samuel Dalembert,7000000.0
3113,HOU,2012,Terrence Williams,2369040.0
3114,HOU,2013,Carlos Delfino,3000000.0
3115,HOU,2013,Chandler Parsons,888250.0
3116,HOU,2013,Daequan Cook,3090042.0
3117,HOU,2013,Donatas Motiejunas,1453520.0
3118,HOU,2013,Francisco Garcia,6100000.0
3119,HOU,2013,Gary Forbes,1500000.0
3120,HOU,2013,Greg Smith,762195.0
3121,HOU,2013,JaJuan Johnson,1120440.0
3122,HOU,2013,James Anderson,472427.0
3123,HOU,2013,James Harden,5820417.0
3124,HOU,2013,Jeremy Lin,8374646.0
3125,HOU,2013,Jon Brockman,1000000.0
3126,HOU,2013,Lazar Hayward,1174080.0
3127,HOU,2013,Luis Scola,5259697.0
3128,HOU,2013,Omer Asik,8374646.0
3129,HOU,2013,Patrick Beverley,281377.0
3130,HOU,2013,Scott Machado,192228.0
3131,HOU,2013,Shaun Livingston,1000000.0
3132,HOU,2013,Terrence Jones,1485000.0
3133,HOU,2013,Thomas Robinson,3374640.0
3134,HOU,2013,Tim Ohlbrecht,144867.0
3135,HOU,2013,Tyler Honeycutt,809875.0
3136,HOU,2014,Aaron Brooks,1027424.0
3137,HOU,2014,Chandler Parsons,926500.0
3138,HOU,2014,Donatas Motiejunas,1422720.0
3139,HOU,2014,Dwight Howard,20513178.0
3140,HOU,2014,Francisco Garcia,1265977.0
3141,HOU,2014,Greg Smith,884293.0
3142,HOU,2014,Isaiah Canaan,570515.0
3143,HOU,2014,James Harden,13701250.0
3144,HOU,2014,Jeremy Lin,8374646.0
3145,HOU,2014,Marcus Camby,1399507.0
3146,HOU,2014,Omer Asik,8374646.0
3147,HOU,2014,Omri Casspi,947907.0
3148,HOU,2014,Patrick Beverley,788872.0
3149,HOU,2014,Reggie Williams,947907.0
3150,HOU,2014,Ronnie Brewer,1186459.0
3151,HOU,2014,Terrence Jones,1551840.0
3152,HOU,2014,Tyler Honeycutt,100000.0
3153,HOU,2015,Akil Mitchell,150000.0
3154,HOU,2015,Clint Capela,1189200.0
3155,HOU,2015,Corey Brewer,4702500.0
3156,HOU,2015,Donatas Motiejunas,1483920.0
3157,HOU,2015,Dwight Howard,21436271.0
3158,HOU,2015,Francisco Garcia,1316809.0
3159,HOU,2015,Ish Smith,981084.0
3160,HOU,2015,James Harden,14728844.0
3161,HOU,2015,Jason Terry,5850313.0
3162,HOU,2015,Jeff Adrien,981084.0
3163,HOU,2015,Joey Dorsey,948163.0
3164,HOU,2015,Josh Smith,2077000.0
3165,HOU,2015,K.J. McDaniels,507336.0
3166,HOU,2015,Kostas Papanikolaou,4800000.0
3167,HOU,2015,Luis Scola,6541000.0
3168,HOU,2015,Nick Johnson,507336.0
3169,HOU,2015,Pablo Prigioni,1662961.0
3170,HOU,2015,Patrick Beverley,915243.0
3171,HOU,2015,Robert Covington,150000.0
3172,HOU,2015,Terrence Jones,1618680.0
3173,HOU,2015,Trevor Ariza,8579089.0
3174,HOU,2016,Andrew Goudelock,200600.0
3175,HOU,2016,Chuck Hayes,83583.0
3176,HOU,2016,Clint Capela,1242720.0
3177,HOU,2016,Corey Brewer,8200000.0
3178,HOU,2016,Donatas Motiejunas,2288205.0
3179,HOU,2016,Dwight Howard,22359364.0
3180,HOU,2016,James Harden,15756438.0
3181,HOU,2016,Jason Terry,1499187.0
3182,HOU,2016,Josh Smith,1499000.0
3183,HOU,2016,K.J. McDaniels,3333333.0
3184,HOU,2016,Marcus Thornton,1186000.0
3185,HOU,2016,Michael Beasley,306527.0
3186,HOU,2016,Montrezl Harrell,1000000.0
3187,HOU,2016,Patrick Beverley,6500000.0
3188,HOU,2016,Sam Dekker,1646400.0
3189,HOU,2016,Terrence Jones,2489530.0
3190,HOU,2016,Trevor Ariza,8193030.0
3191,HOU,2016,Ty Lawson,12404495.0
3192,HOU,2017,Bobby Brown,934293.0
3193,HOU,2017,Chinanu Onuaku,543471.0
3194,HOU,2017,Clint Capela,1296240.0
3195,HOU,2017,Eric Gordon,12385364.0
3196,HOU,2017,Gary Payton,543471.0
3197,HOU,2017,Isaiah Taylor,305000.0
3198,HOU,2017,James Harden,26540100.0
3199,HOU,2017,Lou Williams,7000000.0
3200,HOU,2017,Marcelo Huertas,1500000.0
3201,HOU,2017,Montrezl Harrell,1045000.0
3202,HOU,2017,Nene Hilario,2898000.0
3203,HOU,2017,P.J. Hairston,11534.0
3204,HOU,2017,Pablo Prigioni,1050961.0
3205,HOU,2017,Patrick Beverley,6000000.0
3206,HOU,2017,Ryan Anderson,18735364.0
3207,HOU,2017,Sam Dekker,1720560.0
3208,HOU,2017,Trevor Ariza,7806971.0
3209,HOU,2017,Troy Williams,181969.0
3210,HOU,2018,Aaron Jackson,4608.0
3211,HOU,2018,Bobby Brown,1230186.0
3212,HOU,2018,Brandan Wright,490461.0
3213,HOU,2018,Cameron Oliver,300000.0
3214,HOU,2018,Chinanu Onuaku,1312611.0
3215,HOU,2018,Chris Johnson,25000.0
3216,HOU,2018,Chris Paul,24599495.0
3217,HOU,2018,Clint Capela,2334520.0
3218,HOU,2018,Demetrius Jackson,74159.0
3219,HOU,2018,Eric Gordon,12943020.0
3220,HOU,2018,Gerald Green,872854.0
3221,HOU,2018,Isaiah Canaan,53465.0
3222,HOU,2018,James Harden,28299399.0
3223,HOU,2018,Joe Johnson,473835.0
3224,HOU,2018,Le'Bryan Nash,46080.0
3225,HOU,2018,Luc Mbah a Moute,1471382.0
3226,HOU,2018,Nene Hilario,3477600.0
3227,HOU,2018,P.J. Tucker,7590035.0
3228,HOU,2018,Ryan Anderson,19578455.0
3229,HOU,2018,Tarik Black,3290000.0
3230,HOU,2018,Tim Quarterman,96406.0
3231,HOU,2018,Trevor Ariza,7420912.0
3232,HOU,2018,Troy Williams,1471382.0
3233,HOU,2018,Zhou Qi,815615.0
3234,HOU,2019,Austin Rivers,1155323.0
3235,HOU,2019,Chris Chiozza,137376.0
3236,HOU,2019,Chris Paul,35654150.0
3237,HOU,2019,Clint Capela,15293104.0
3238,HOU,2019,Danuel House,341830.0
3239,HOU,2019,Eric Gordon,13500375.0
3240,HOU,2019,Gary Clark,596873.0
3241,HOU,2019,Gerald Green,2393887.0
3242,HOU,2019,Iman Shumpert,11011234.0
